Date,Day,Month,Year,Time,City,County,Reporter_Occupation,Sighting,Sighting_Tokenised,overall_emotion,experience_overall
2020-08-10 00:00:00,10.0,8.0,2020.0,23:09:00,Liverpool,Merseyside,,i was walking my dog very close to liverpool john lennon airport on the 10th of august 2020. i remember it was so strange as there was,"['walking', 'dog', 'close', 'liverpool', 'john', 'lennon', 'airport', '10th', 'august', '2020.', 'remember', 'strange']",anticipation,Negative
2020-08-08 00:00:00,8.0,8.0,2020.0,21:05:00,Ashford,Middlesex,,bright white light in sky turning red,"['bright', 'white', 'light', 'sky', 'turning', 'red']",anticipation,Positive
2020-08-01 00:00:00,1.0,8.0,2020.0,01:00:00,Reading,Berkshire,,"huge, triangular craft","['huge', 'triangular', 'craft']",anger,Positive
2020-07-22 00:00:00,22.0,7.0,2020.0,00:10:00,Washington,Tyne ? Wear,,"ufo traveling from west to east, washington,uk.","['traveling', 'west', 'east', 'washington', 'uk']",anger,Negative
2020-07-22 00:00:00,22.0,7.0,2020.0,00:10:00,Washington,Tyne ? Wear,,"ufo traveling from west to east, washington,uk.","['traveling', 'west', 'east', 'washington', 'uk']",anger,Negative
2020-07-20 00:00:00,20.0,7.0,2020.0,22:00:00,Birmingham,West Midlands,,bus sized craft moving overhead at about 20 miles an hour. silent with rear facing triple powerful lights still in view 20 min,"['bus', 'sized', 'craft', 'moving', 'overhead', '20', 'miles', 'hour', 'silent', 'rear', 'facing', 'triple', 'powerful', 'lights', 'still', 'view', '20', 'min']",anger,Negative
2020-07-15 00:00:00,15.0,7.0,2020.0,20:00:00,BurystEdmunds,,,thereâ€™s no way these three craft were made by man.,"['thereâ€™s', 'way', 'three', 'craft', 'made', 'man']",anger,Positive
2020-07-13 00:00:00,13.0,7.0,2020.0,01:40:00,Swindon,Wiltshire,,"bright light deploys some sort of drone and disappears in mili-seconds, have recording of event","['bright', 'light', 'deploys', 'sort', 'drone', 'disappears', 'mili-seconds', 'recording', 'event']",fear,Negative
2020-07-01 00:00:00,1.0,7.0,2020.0,03:00:00,London,London,,"on july 1st 2020 i saw six, white pinpoint lights moving from west to east over east london. ((starlink satellites?))","['july', '1st', '2020', 'six', 'white', 'pinpoint', 'lights', 'moving', 'west', 'east', 'east', 'london', 'starlink', 'satellites']",anticipation,Positive
2020-06-23 00:00:00,23.0,6.0,2020.0,02:45:00,Tilbury,Essex,,the neighbour has a dogs both german shepard's were howling as this happened and then they started to bark.,"['neighbour', 'dogs', 'german', 'shepard', ""'s"", 'howling', 'happened', 'started', 'bark']",anger,Negative
2020-06-22 00:00:00,22.0,6.0,2020.0,01:27:00,Bedford,Bedfordshire,,((hoax??)) alien invasion possibility,"['hoax', 'alien', 'invasion', 'possibility']",disgust,Negative
2020-06-21 00:00:00,21.0,6.0,2020.0,18:20:00,Dymchurch,,,orb seen in sky,"['orb', 'seen', 'sky']",anger,Positive
2020-06-02 00:00:00,2.0,6.0,2020.0,02:53:00,BramptonBierlow,,,"it was like a orange fire ball, with white things kept coming out and going back in. also the photos show an alien face looking over tr","['orange', 'fire', 'ball', 'white', 'things', 'kept', 'coming', 'going', 'back', 'also', 'photos', 'show', 'alien', 'face', 'looking', 'tr']",fear,Negative
2020-05-30 00:00:00,30.0,5.0,2020.0,20:40:00,NewBrighton,,,was outside attempting to see dragon space-x flyby.and noticed a black spherical object flying westwards.roughly 15000ft in altitude .o,"['outside', 'attempting', 'see', 'dragon', 'space-x', 'flyby.and', 'noticed', 'black', 'spherical', 'object', 'flying', 'westwards.roughly', '15000ft', 'altitude', '.o']",anticipation,Negative
2020-05-30 00:00:00,30.0,5.0,2020.0,20:40:00,Liverpool,Merseyside,,"bright object changing shape, stationary + moving , rocket motor firings visible. clear sunny evening.","['bright', 'object', 'changing', 'shape', 'stationary', 'moving', 'rocket', 'motor', 'firings', 'visible', 'clear', 'sunny', 'evening']",anger,Positive
2020-05-30 00:00:00,30.0,5.0,2020.0,20:20:00,Glasgow,Glasgow,,"was looking out for space x falcon flying past. 15 minutes after launch,but what i saw was an sphere shape object travelling from east","['looking', 'space', 'x', 'falcon', 'flying', 'past', '15', 'minutes', 'launch', 'sphere', 'shape', 'object', 'travelling', 'east']",anticipation,Positive
2020-05-29 00:00:00,29.0,5.0,2020.0,23:45:00,London,London,,3 lights linear formation close together moving over and away with sharp vertical incline appeared and then a few seconds disappeared,"['3', 'lights', 'linear', 'formation', 'close', 'together', 'moving', 'away', 'sharp', 'vertical', 'incline', 'appeared', 'seconds', 'disappeared']",fear,Negative
2020-05-28 00:00:00,28.0,5.0,2020.0,23:03:00,Wembley,Middlesex,,"yellow light seen in the direction of venus, moving right slowly across the sky before disappearing, reappeared consecutive night","['yellow', 'light', 'seen', 'direction', 'venus', 'moving', 'right', 'slowly', 'across', 'sky', 'disappearing', 'reappeared', 'consecutive', 'night']",fear,Positive
2020-05-28 00:00:00,28.0,5.0,2020.0,01:03:00,London,Greater London,,streak of light with irregular bounce caught on security camera with audible clack,"['streak', 'light', 'irregular', 'bounce', 'caught', 'security', 'camera', 'audible', 'clack']",anger,Negative
2020-05-24 00:00:00,24.0,5.0,2020.0,11:00:00,WednesburyWestmidlandsuk,,,triangle type shape with colours type of lights red amber and bright white and green lights emitted from craft turned red before moving,"['triangle', 'type', 'shape', 'colours', 'type', 'lights', 'red', 'amber', 'bright', 'white', 'green', 'lights', 'emitted', 'craft', 'turned', 'red', 'moving']",joy,Positive
2020-05-21 00:00:00,21.0,5.0,2020.0,15:39:00,Bury,Lancashire,,white lights that were blinking and started moving in multiple directions before flying away.,"['white', 'lights', 'blinking', 'started', 'moving', 'multiple', 'directions', 'flying', 'away']",anticipation,Positive
2020-05-18 00:00:00,18.0,5.0,2020.0,13:54:00,Chislehurst,,,"i was hoping to photo birds of prey ,but i noticed a thin grey pencil line in a clear sky ,so i took two photos on my phone ,when i loo","['hoping', 'photo', 'birds', 'prey', 'noticed', 'thin', 'grey', 'pencil', 'line', 'clear', 'sky', 'took', 'two', 'photos', 'phone', 'loo']",anticipation,Negative
2020-05-16 00:00:00,16.0,5.0,2020.0,22:03:00,Ipswich,Suffolk,,uk sighting. pulsating/ exploding orb which changes speed and direction,"['uk', 'sighting', 'pulsating/', 'exploding', 'orb', 'changes', 'speed', 'direction']",anger,Negative
2020-05-15 00:00:00,15.0,5.0,2020.0,00:00:00,York,North Yorkshire,,"five dull lights flying through the clouds at speed,rigid v formation which made me believe it was lights from one vehicle untill a cou","['five', 'dull', 'lights', 'flying', 'clouds', 'speed', 'rigid', 'v', 'formation', 'made', 'believe', 'lights', 'one', 'vehicle', 'untill', 'cou']",sadness,Negative
2020-05-11 00:00:00,11.0,5.0,2020.0,00:00:00,Ipswich,Suffolk,,"high speed bullet shaped object with one bright light, which stopped and shot off horizontally.","['high', 'speed', 'bullet', 'shaped', 'object', 'one', 'bright', 'light', 'stopped', 'shot', 'horizontally']",anger,Negative
2020-04-22 00:00:00,22.0,4.0,2020.0,22:56:00,London,Greater London,,this object appeared over two evenings and was clear to the naked eye and i wanted to record what it was and captured some images,"['object', 'appeared', 'two', 'evenings', 'clear', 'naked', 'eye', 'wanted', 'record', 'captured', 'images']",anger,Negative
2020-04-19 00:00:00,19.0,4.0,2020.0,22:10:00,Darlington,Co Durham,,line of lights in the sky. ((starlink satellites)),"['line', 'lights', 'sky', 'starlink', 'satellites']",anger,Positive
2020-04-19 00:00:00,19.0,4.0,2020.0,21:40:00,Leicester,Leicestershire,,looked out of bedroom window before turning in to bed and noticed 2 white stars close together but moving. ((starlink satellites)),"['looked', 'bedroom', 'window', 'turning', 'bed', 'noticed', '2', 'white', 'stars', 'close', 'together', 'moving', 'starlink', 'satellites']",anticipation,Positive
2020-04-19 00:00:00,19.0,4.0,2020.0,20:00:00,Weymouth,Dorset,,long line of star shaped objects in equal distance travelling across the sky from se to ne. ((starlink satellites)),"['long', 'line', 'star', 'shaped', 'objects', 'equal', 'distance', 'travelling', 'across', 'sky', 'se', 'ne', 'starlink', 'satellites']",anticipation,Positive
2020-04-19 00:00:00,19.0,4.0,2020.0,10:15:00,Colchester,Essex,,"silver tear drop shape, approx 1000ft up, either static or matching speed of moving traffic then shot off in split second. instantly.","['silver', 'tear', 'drop', 'shape', 'approx', '1000ft', 'either', 'static', 'matching', 'speed', 'moving', 'traffic', 'shot', 'split', 'second', 'instantly']",anger,Negative
2020-04-08 00:00:00,8.0,4.0,2020.0,22:00:00,Newcastle upon Tyne,Tyne & Wear,,"silver/grey seemed to be slightly illuminated. it moved quickly but not in a streat line, sort of side to side then disappeard in to th","['silver/grey', 'seemed', 'slightly', 'illuminated', 'moved', 'quickly', 'streat', 'line', 'sort', 'side', 'side', 'disappeard', 'th']",anger,Negative
2020-03-29 00:00:00,29.0,3.0,2020.0,20:40:00,Bristol,Avon,,"bright light first attracted us, followed by white dots in formation equally spaced apart. ((""spacelink"" satellites??))","['bright', 'light', 'first', 'attracted', 'us', 'followed', 'white', 'dots', 'formation', 'equally', 'spaced', 'apart', '``', 'spacelink', ""''"", 'satellites']",anticipation,Positive
2020-03-16 00:00:00,16.0,3.0,2020.0,19:35:00,MiltonKeynes,,,"trail of lights over milton keynes. ((""starlink"" satellites??))","['trail', 'lights', 'milton', 'keynes', '``', 'starlink', ""''"", 'satellites']",anger,Negative
2020-03-15 00:00:00,15.0,3.0,2020.0,23:20:00,Colemore,,,long line of very mysterious looking lights seen on the ground in isolated farmland/countryside in rural location late at night,"['long', 'line', 'mysterious', 'looking', 'lights', 'seen', 'ground', 'isolated', 'farmland/countryside', 'rural', 'location', 'late', 'night']",anticipation,Negative
2020-03-12 00:00:00,12.0,3.0,2020.0,04:45:00,Bexhill-On-Sea,East Sussex,,loads of stars going across the night sky. ((starlink satellites)),"['loads', 'stars', 'going', 'across', 'night', 'sky', 'starlink', 'satellites']",anticipation,Positive
2020-03-08 00:00:00,8.0,3.0,2020.0,05:00:00,London,London,,"seen moving 'stars' all moving in the same direction, similar speed, same path across the sky. ((spacelink satellites))","['seen', 'moving', ""'stars"", 'moving', 'direction', 'similar', 'speed', 'path', 'across', 'sky', 'spacelink', 'satellites']",anticipation,Positive
2020-02-26 00:00:00,26.0,2.0,2020.0,05:12:00,London,London,,triangle shape partially cloaked or invisible craft with three large domed circular lights underneath,"['triangle', 'shape', 'partially', 'cloaked', 'invisible', 'craft', 'three', 'large', 'domed', 'circular', 'lights', 'underneath']",anger,Positive
2020-02-12 00:00:00,12.0,2.0,2020.0,06:03:00,Telford,Shropshire,,"in total in one straight line with the same distance between them. ((""starlink"" satellites??))","['total', 'one', 'straight', 'line', 'distance', '``', 'starlink', ""''"", 'satellites']",anger,Negative
2020-02-04 00:00:00,4.0,2.0,2020.0,05:30:00,London,London,,line of white lights.,"['line', 'white', 'lights']",anticipation,Positive
2020-01-25 00:00:00,25.0,1.0,2020.0,18:12:00,Belfast,Belfast,,very bright green and red lights.,"['bright', 'green', 'red', 'lights']",joy,Positive
2020-01-21 00:00:00,21.0,1.0,2020.0,08:45:00,Peterhead,Aberdeenshire,,ufo over north sea punched hole in blue sky.,"['north', 'sea', 'punched', 'hole', 'blue', 'sky']",sadness,Positive
2020-01-11 00:00:00,11.0,1.0,2020.0,23:00:00,Dingwall,Ross-shire,,orange ball of light.,"['orange', 'ball', 'light']",anger,Negative
2020-01-10 00:00:00,10.0,1.0,2020.0,07:45:00,Bude,Cornwall,,"large black craft hiding within thick, dark clouds","['large', 'black', 'craft', 'hiding', 'within', 'thick', 'dark', 'clouds']",sadness,Negative
2020-01-10 00:00:00,10.0,1.0,2020.0,06:50:00,Bridgend,Mid Glamorgan,,"it was around 06:50 and as i carry out my morning routine, i went out the back garden to have a cigarette when the object caught my eye","['around', '06:50', 'carry', 'morning', 'routine', 'went', 'back', 'garden', 'cigarette', 'object', 'caught', 'eye']",anticipation,Positive
2019-12-31 00:00:00,31.0,12.0,2019.0,18:15:00,KingstonuponHull,,,"there were 100 plus of them all in a perfect straight line. ((""starlink"" satellites??))","['100', 'plus', 'perfect', 'straight', 'line', '``', 'starlink', ""''"", 'satellites']",anticipation,Positive
2019-12-30 00:00:00,30.0,12.0,2019.0,21:50:00,ChewStoke,,,star like light in sky changing directions and speeds frequently,"['star', 'light', 'sky', 'changing', 'directions', 'speeds', 'frequently']",anticipation,Positive
2019-12-29 00:00:00,29.0,12.0,2019.0,18:30:00,Longwick,,,"just very strange just keaped coming didnâ€™t think they were going to stop. ((""starlink"" satellites??))","['strange', 'keaped', 'coming', 'didnâ€™t', 'think', 'going', 'stop', '``', 'starlink', ""''"", 'satellites']",anger,Negative
2019-12-29 00:00:00,29.0,12.0,2019.0,18:19:00,Liverpool,Merseyside,,"we saw about 15 lights in a straight line equal formation and moving in the same direction. ((""starlink"" satellites??))","['15', 'lights', 'straight', 'line', 'equal', 'formation', 'moving', 'direction', '``', 'starlink', ""''"", 'satellites']",anger,Negative
2019-12-14 00:00:00,14.0,12.0,2019.0,20:35:00,Wigan,Greater Manchester,,cylindrical type object with coloured lights.,"['cylindrical', 'type', 'object', 'coloured', 'lights']",anger,Negative
2019-12-05 00:00:00,5.0,12.0,2019.0,05:45:00,Arclid,,,white circles to the right of a star. all in a straight line moving east one after another. every now and then there would be odd ones,"['white', 'circles', 'right', 'star', 'straight', 'line', 'moving', 'east', 'one', 'another', 'every', 'would', 'odd', 'ones']",anticipation,Positive
2019-12-04 00:00:00,4.0,12.0,2019.0,06:20:00,Llanasa,,,"moving 30-40 lights in a linear movement in sincrenisation as being as stars. ((nuforc note: ""starlink"" satellites?? pd))))","['moving', '30-40', 'lights', 'linear', 'movement', 'sincrenisation', 'stars', 'nuforc', 'note', '``', 'starlink', ""''"", 'satellites', 'pd']",anticipation,Positive
2019-12-03 00:00:00,3.0,12.0,2019.0,06:15:00,Wirral,Merseyside,,like a moving stars all 20 in a straight line no sound moving at speed of an areo plane. ((nuforc note: starlink satellites? pd)),"['moving', 'stars', '20', 'straight', 'line', 'sound', 'moving', 'speed', 'areo', 'plane', 'nuforc', 'note', 'starlink', 'satellites', 'pd']",anticipation,Positive
2019-12-02 00:00:00,2.0,12.0,2019.0,17:45:00,Norwich,Norfolk,,"lost time, went missing","['lost', 'time', 'went', 'missing']",anticipation,Negative
2019-11-30 00:00:00,30.0,11.0,2019.0,05:20:00,LythamStAnnes,,,"15 stars moving quickly and silently over st annes on sea. ((nuforc note: ""starlink"" satellites. pd))","['15', 'stars', 'moving', 'quickly', 'silently', 'st', 'annes', 'sea', 'nuforc', 'note', '``', 'starlink', ""''"", 'satellites', 'pd']",anticipation,Positive
2019-11-30 00:00:00,30.0,11.0,2019.0,00:05:00,Aylesbury,Buckinghamshire,,"triangle shaped craft fly over, low down, smooth medium to fast, faster than a plane, lower than a plane, no sound, 3 almost lights rou","['triangle', 'shaped', 'craft', 'fly', 'low', 'smooth', 'medium', 'fast', 'faster', 'plane', 'lower', 'plane', 'sound', '3', 'almost', 'lights', 'rou']",sadness,Positive
2019-11-29 00:00:00,29.0,11.0,2019.0,06:15:00,Derby,Derbyshire,,white dots travelling in line,"['white', 'dots', 'travelling', 'line']",anticipation,Positive
2019-11-29 00:00:00,29.0,11.0,2019.0,06:13:00,Preston,Lancashire,,"fast moving formation of bright lights. ((nuforc note: ""starlink"" satellites? pd))","['fast', 'moving', 'formation', 'bright', 'lights', 'nuforc', 'note', '``', 'starlink', ""''"", 'satellites', 'pd']",anger,Negative
2019-11-28 00:00:00,28.0,11.0,2019.0,05:50:00,Pontypridd,Mid Glamorgan,,white dots in formation just appearing out of the sky in a straight line about 15/20 moving slow and steady. could hear a low humming n,"['white', 'dots', 'formation', 'appearing', 'sky', 'straight', 'line', '15/20', 'moving', 'slow', 'steady', 'could', 'hear', 'low', 'humming', 'n']",anticipation,Positive
2019-11-27 00:00:00,27.0,11.0,2019.0,05:40:00,Chichester,West Sussex,,"the stars moved in unison, without breaking formation. ((nuforc note: ""starlink"" satellites? pd))","['stars', 'moved', 'unison', 'without', 'breaking', 'formation', 'nuforc', 'note', '``', 'starlink', ""''"", 'satellites', 'pd']",anticipation,Positive
